gps_timestamp,gps_datetime,latitude,longitude,speed_kmh,bearing_degrees,altitude_m,correlation_quality,time_difference_seconds,cell_id,physical_cell_id,tracking_area_code,location_area_code,mobile_country_code,mobile_network_code,operator_name,radio_access_tech,frequency_band,frequency_description,channel_number,bandwidth_mhz,rsrp_dbm,rsrq_db,rssi_dbm,sinr_db,cqi,rscp_dbm,ecno_db,rxlev_dbm,rxqual,ss_rsrp_dbm,ss_rsrq_db,ss_sinr_db,transmission_mode,mimo_layers,carrier_aggregation_bands,timing_advance,rrc_state,attach_status,registration_state,signal_quality,estimated_distance_m,coverage_type,neighbor_cell_count,best_neighbor_pci,best_neighbor_rsrp,cell_timestamp,cell_datetime,source,extraction_confidence
1752453395,2025-07-14T00:36:35+00:00,40.7446113,-74.2524337,0.0,0.0,,Good,94,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453395,2025-07-14T00:36:35+00:00,40.7446113,-74.2524337,0.0,0.0,,Good,217,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453395,2025-07-14T00:36:35+00:00,40.7446113,-74.2524337,0.0,0.0,,Good,94,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453395,2025-07-14T00:36:35+00:00,40.7446113,-74.2524337,0.0,0.0,,Good,217,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453426,2025-07-14T00:37:06+00:00,40.7446113,-74.2524337,0.0,0.0,,Estimated,125,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453426,2025-07-14T00:37:06+00:00,40.7446113,-74.2524337,0.0,0.0,,Estimated,186,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453426,2025-07-14T00:37:06+00:00,40.7446113,-74.2524337,0.0,0.0,,Estimated,125,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453426,2025-07-14T00:37:06+00:00,40.7446113,-74.2524337,0.0,0.0,,Estimated,186,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453457,2025-07-14T00:37:37+00:00,40.7446113,-74.2524337,0.0,0.0,,Estimated,156,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453457,2025-07-14T00:37:37+00:00,40.7446113,-74.2524337,0.0,0.0,,Estimated,155,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453457,2025-07-14T00:37:37+00:00,40.7446113,-74.2524337,0.0,0.0,,Estimated,156,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453457,2025-07-14T00:37:37+00:00,40.7446113,-74.2524337,0.0,0.0,,Estimated,155,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453488,2025-07-14T00:38:08+00:00,40.7446342,-74.2524765,0.512610591537915,298.14886274389687,,Estimated,187,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453488,2025-07-14T00:38:08+00:00,40.7446342,-74.2524765,0.512610591537915,298.14886274389687,,Estimated,124,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453488,2025-07-14T00:38:08+00:00,40.7446342,-74.2524765,0.0,0.0,,Estimated,187,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453488,2025-07-14T00:38:08+00:00,40.7446342,-74.2524765,0.0,0.0,,Estimated,124,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453519,2025-07-14T00:38:39+00:00,40.7446071,-74.2524595,0.3874523235983999,147.89969345099348,,Good,218,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453519,2025-07-14T00:38:39+00:00,40.7446071,-74.2524595,0.3874523235983999,147.89969345099348,,Good,93,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453519,2025-07-14T00:38:39+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,218,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453519,2025-07-14T00:38:39+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,93,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453550,2025-07-14T00:39:10+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,249,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453550,2025-07-14T00:39:10+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,62,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453550,2025-07-14T00:39:10+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,249,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453550,2025-07-14T00:39:10+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,62,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453581,2025-07-14T00:39:41+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,280,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453581,2025-07-14T00:39:41+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,31,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453581,2025-07-14T00:39:41+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,280,12388,292,12043,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-72,-59,-67,21,13,,,,,,,,,,,93,RRC_IDLE,ATTACHED,,Excellent,6683.439175686146,Urban,6,,,1752453301,2025-07-14T00:35:01+00:00,simulated_comprehensive,simulated
1752453581,2025-07-14T00:39:41+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,31,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453612,2025-07-14T00:40:12+00:00,40.7446071,-74.2524595,0.0,0.0,,Perfect,0,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453612,2025-07-14T00:40:12+00:00,40.7446071,-74.2524595,0.0,0.0,,Perfect,0,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453644,2025-07-14T00:40:44+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,32,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453644,2025-07-14T00:40:44+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,280,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453644,2025-07-14T00:40:44+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,32,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453644,2025-07-14T00:40:44+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,280,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453675,2025-07-14T00:41:15+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,63,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453675,2025-07-14T00:41:15+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,249,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453675,2025-07-14T00:41:15+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,63,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453675,2025-07-14T00:41:15+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,249,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453706,2025-07-14T00:41:46+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,94,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453706,2025-07-14T00:41:46+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,218,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453706,2025-07-14T00:41:46+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,94,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453706,2025-07-14T00:41:46+00:00,40.7446071,-74.2524595,0.0,0.0,,Good,218,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453737,2025-07-14T00:42:17+00:00,40.7446071,-74.2524595,0.0,0.0,,Estimated,125,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453737,2025-07-14T00:42:17+00:00,40.7446071,-74.2524595,0.0,0.0,,Estimated,187,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453737,2025-07-14T00:42:17+00:00,40.7446071,-74.2524595,0.0,0.0,,Estimated,125,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453737,2025-07-14T00:42:17+00:00,40.7446071,-74.2524595,0.0,0.0,,Estimated,187,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453768,2025-07-14T00:42:48+00:00,40.7445803,-74.2524511,0.3556908080041176,162.59729587153402,,Estimated,156,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453768,2025-07-14T00:42:48+00:00,40.7445803,-74.2524511,0.3556908080041176,162.59729587153402,,Estimated,156,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453768,2025-07-14T00:42:48+00:00,40.7445803,-74.2524511,0.0,0.0,,Estimated,156,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453768,2025-07-14T00:42:48+00:00,40.7445803,-74.2524511,0.0,0.0,,Estimated,156,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453799,2025-07-14T00:43:19+00:00,40.7445803,-74.2524511,0.0,0.0,,Estimated,187,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453799,2025-07-14T00:43:19+00:00,40.7445803,-74.2524511,0.0,0.0,,Estimated,125,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453799,2025-07-14T00:43:19+00:00,40.7445803,-74.2524511,0.0,0.0,,Estimated,187,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453799,2025-07-14T00:43:19+00:00,40.7445803,-74.2524511,0.0,0.0,,Estimated,125,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453830,2025-07-14T00:43:50+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,218,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453830,2025-07-14T00:43:50+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,94,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453830,2025-07-14T00:43:50+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,218,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453830,2025-07-14T00:43:50+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,94,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453861,2025-07-14T00:44:21+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,249,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453861,2025-07-14T00:44:21+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,63,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453861,2025-07-14T00:44:21+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,249,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453861,2025-07-14T00:44:21+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,63,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453893,2025-07-14T00:44:53+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,281,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453893,2025-07-14T00:44:53+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,31,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453893,2025-07-14T00:44:53+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,281,12389,293,12044,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-71,-57,-66,22,14,,,,,,,,,,,94,RRC_IDLE,ATTACHED,,Excellent,5956.621435290104,Urban,3,,,1752453612,2025-07-14T00:40:12+00:00,simulated_comprehensive,simulated
1752453893,2025-07-14T00:44:53+00:00,40.7445803,-74.2524511,0.0,0.0,,Good,31,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453924,2025-07-14T00:45:24+00:00,40.7445496,-74.2523543,1.0266406721565007,107.59635980237817,,Perfect,0,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453924,2025-07-14T00:45:24+00:00,40.7445496,-74.2523543,0.0,0.0,,Perfect,0,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453955,2025-07-14T00:45:55+00:00,40.7445526,-74.2523801,0.2553622281485037,276.6325146133281,,Good,31,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453955,2025-07-14T00:45:55+00:00,40.7445526,-74.2523801,0.2553622281485037,276.6325146133281,,Good,279,12391,295,12046,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-69,-53,-64,9,11,,,,,,,,,,,96,RRC_IDLE,ATTACHED,,Excellent,4731.512589614806,Urban,5,,,1752454234,2025-07-14T00:50:34+00:00,simulated_comprehensive,simulated
1752453955,2025-07-14T00:45:55+00:00,40.7445526,-74.2523801,0.0,0.0,,Good,31,12390,294,12045,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-70,-55,-65,8,10,,,,,,,,,,,95,RRC_IDLE,ATTACHED,,Excellent,5308.844442309884,Urban,4,,,1752453924,2025-07-14T00:45:24+00:00,simulated_comprehensive,simulated
1752453955,2025-07-14T00:45:55+00:00,40.7445526,-74.2523801,0.0,0.0,,Good,279,12391,295,12046,,311,480,Verizon,LTE,12,700 MHz,1970,20.0,-69,-53,-64,9,11,,,,,,,,,,,96,RRC_IDLE,ATTACHED,,Excellent,4731.512589614806,Urban,5,,,1752454234,2025-07-14T00:50:34+00:00,simulated_comprehensive,simulated
